"year","movies_name","total_gross","opening_week","opening_date","quarter","quarter_total","quarter_mean","quarter_median","quarter_over_year_gross","quarter_variance","quarter_st_dev"
"1980","How to Beat the High Cost of Living",7500000,NA,1980-01-01,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","The Black Marble",2500000,NA,1980-01-01,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Guyana: Cult of the Damned",3798102,1668965,1980-01-25,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","American Gigolo",22743674,3559930,1980-02-01,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","The Fog",21378361,NA,1980-02-01,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Fatso",7653061,NA,1980-02-01,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Hero at Large",15934737,1850725,1980-02-08,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Last Married Couple in America",12835544,2454289,1980-02-08,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Midnight Madness",2900000,NA,1980-02-08,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Cruising",19784223,NA,1980-02-15,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Saturn 3",9e+06,NA,1980-02-15,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Jaws 2 (1980 re-issue)",4028735,1382756,1980-02-15,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Coal Miner's Daughter",67182787,3366443,1980-03-07,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Lady and the Tramp (Re-issue) (1980)",26114207,NA,1980-03-07,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Little Darlings",34326249,NA,1980-03-21,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Mad Max",8750000,NA,1980-03-21,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Little Miss Marker",6321392,853173,1980-03-21,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Hide in Plain Sight",3806930,810109,1980-03-21,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Serial",9870727,NA,1980-03-28,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","When Time Ran Out",3763988,1400994,1980-03-28,"1",290192717,14509635.85,8875000,0.127630792568784,233227401723428,15271784.4970203
"1980","Ffolkes",2993772,805511,1980-04-18,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Where the Buffalo Roam",6659377,1750593,1980-04-25,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Friday the 13th (1980)",39754601,5816321,1980-05-09,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","The Nude Bomb",14662035,3565066,1980-05-09,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Fame (1980)",21202829,118160,1980-05-16,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","The Long Riders",15795189,2351112,1980-05-16,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","The Hollywood Knights",1e+07,NA,1980-05-16,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","The Empire Strikes Back",209398025,4910483,1980-05-21,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","The Shining",44017374,622337,1980-05-23,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Mary Poppins (re-issue)",1.4e+07,NA,1980-05-23,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","The Gong Show Movie",6621520,1476425,1980-05-23,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","How to Become a Detective",7500000,NA,1980-06-01,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Urban Cowboy",46918287,NA,1980-06-06,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Bronco Billy",24265659,3708710,1980-06-11,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","The Island (1980)",15716828,3123267,1980-06-13,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Wholly Moses",14155617,3625280,1980-06-13,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Roadie",4226370,1002263,1980-06-13,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","The Blue Lagoon",58853106,NA,1980-06-20,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","The Blues Brothers",57229890,4858152,1980-06-20,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Brubaker",37121708,2748079,1980-06-20,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Rough Cut",16656125,NA,1980-06-20,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Dressed to Kill",31899000,NA,1980-06-23,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Herbie Goes Bananas",1.7e+07,NA,1980-06-25,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","Airplane!",83453539,NA,1980-06-27,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","The Stunt Man",7063886,NA,1980-06-27,"2",807164737,32286589.48,16656125,0.355002276355832,1776627741828200,42150062.1805971
"1980","My Bodyguard",22482952,178641,1980-07-11,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Oh, Heavenly Dog!",6216067,323320,1980-07-11,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Cheech & Chong's Next Movie",41675194,5262963,1980-07-18,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Honeysuckle Rose",17815212,2189966,1980-07-18,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Used Cars",11715321,NA,1980-07-18,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","The Big Red One",7206220,NA,1980-07-18,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Caddyshack",39846344,3142689,1980-07-25,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","The Last Flight of Noah's Ark",1.1e+07,NA,1980-07-27,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","The Final Countdown",16647800,NA,1980-08-01,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","The Hunter",16274150,NA,1980-08-01,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Xanadu",22762571,1471595,1980-08-08,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","The Fiendish Plot of Dr. Fu Manchu",10697276,2399109,1980-08-08,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","The Octagon",18971000,NA,1980-08-14,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Smokey and the Bandit II",66132626,10883835,1980-08-15,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Prom Night",14796236,NA,1980-08-15,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","The Big Brawl",8527743,1108025,1980-08-29,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","He Knows You're Alone",4875436,748824,1980-08-29,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Ordinary People",54766923,170335,1980-09-19,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Stardust Memories",10389003,326779,1980-09-26,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Divine Madness",5318098,769787,1980-09-26,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","In God We Trust",5215015,2008150,1980-09-26,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Resurrection",3910019,308068,1980-09-26,"3",417241206,18965509.3636364,13255778.5,0.183508484860201,284979295529323,16881329.7914982
"1980","Gloria",4059673,33767,1980-10-01,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","The Elephant Man",26010864,NA,1980-10-03,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Oh, God! Book II",14504277,3439846,1980-10-03,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Somewhere in Time",9709597,1203011,1980-10-03,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Coast to Coast",4495445,NA,1980-10-03,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Song of the South (Re-issue) (1980)",19800000,NA,1980-10-08,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Private Benjamin",69847348,4739769,1980-10-10,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Kagemusha",4e+06,NA,1980-10-10,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Motel Hell",6342668,1924776,1980-10-24,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Melvin and Howard",4309490,NA,1980-10-24,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Loving Couples",2806659,1010181,1980-10-24,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","The Awakening",8415112,2728520,1980-10-31,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Raging Bull",23334953,128590,1980-11-14,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Close Encounters of the Third Kind (Special Edition)",15693175,NA,1980-11-14,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","The Idolmaker",2625716,318403,1980-11-14,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Heaven's Gate",3484331,NA,1980-11-19,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","The Competition",14287755,76163,1980-12-03,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Flash Gordon",27107960,3934030,1980-12-05,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Stir Crazy",101300000,8691886,1980-12-12,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Popeye",49823037,6310520,1980-12-12,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Tess",20093330,NA,1980-12-12,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Tribute",9e+06,NA,1980-12-14,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Any Which Way You Can",70687344,8024663,1980-12-17,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","9 to 5",103290500,3966832,1980-12-19,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Seems Like Old Times",43995918,NA,1980-12-19,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","The Jazz Singer",27118000,NA,1980-12-19,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","The Aristocats (Re-issue) (1980)",1.8e+07,NA,1980-12-19,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","The Mirror Crack'd",1.1e+07,NA,1980-12-19,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","The Formula",8894289,842985,1980-12-19,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","Altered States",19853892,174650,1980-12-25,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1980","First Family",15198912,3635564,1980-12-25,"4",759090245,24486782.0967742,15198912,0.333858446215183,743931288711728,27275103.8258652
"1981","Scanners (1981)",14225876,NA,1981-01-14,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","The Incredible Shrinking Woman",20259961,4279264,1981-01-30,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","Fort Apache, The Bronx",29200000,NA,1981-02-06,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","The Devil and Max Devlin",1.6e+07,NA,1981-02-06,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","My Bloody Valentine (1981)",5672031,NA,1981-02-11,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","Eyewitness",6400000,NA,1981-02-13,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","The Dogs of War",5484132,NA,1981-02-13,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","The Last Metro",3007436,NA,1981-02-13,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","Sphinx",2022771,439564,1981-02-13,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","La Cage aux Folles 2",6950125,NA,1981-02-15,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","All Night Long",4454295,1392852,1981-03-06,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","Back Roads",11809387,3046339,1981-03-13,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","The Funhouse",7886857,2765456,1981-03-13,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","Modern Romance",2863642,18225,1981-03-13,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","The Final Conflict: Omen III",20471382,5571675,1981-03-20,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","The Postman Always Rings Twice",12376625,NA,1981-03-20,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","Cutter's Way",1729274,NA,1981-03-20,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","Thief",11492915,NA,1981-03-27,"1",182306709,10128150.5,7418491,0.080269484957863,57455356930235.1,7579931.19561352
"1981","Atlantic City",12729675,NA,1981-04-03,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Excalibur",34967437,4519706,1981-04-10,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","The Howling",17985893,NA,1981-04-10,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Nighthawks",14905359,2525360,1981-04-10,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Going Ape!",5504218,NA,1981-04-10,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","This Is Elvis",2028612,429146,1981-04-10,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","From Mao to Mozart",1205934,NA,1981-04-10,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Caveman",15965924,NA,1981-04-17,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","The Hand",2447576,566736,1981-04-24,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Friday the 13th Part 2",21722776,6429784,1981-04-30,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","King of the Mountain",1791147,958637,1981-05-01,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Take This Job and Shove It",17569027,NA,1981-05-15,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","The Fan (1981)",3082096,NA,1981-05-15,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","The Four Seasons",50427646,4365643,1981-05-22,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Bustin' Loose",31261269,6622753,1981-05-22,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Outland",17374595,3059638,1981-05-22,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","The Legend of the Lone Ranger",12617845,2945600,1981-05-22,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Raiders of the Lost Ark",212222025,8305823,1981-06-12,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Clash of the Titans (1981)",41092328,NA,1981-06-12,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","History of the World, Part I",31672907,4792731,1981-06-12,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Superman II",108185706,14100523,1981-06-19,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","The Cannonball Run",72179579,11765654,1981-06-19,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Stripes",85297000,6130197,1981-06-26,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","For Your Eyes Only",54812802,6834967,1981-06-26,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","The Great Muppet Caper",31206251,2968990,1981-06-26,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","Dragonslayer",14110013,2407939,1981-06-26,"2",914365640,35167909.2307692,17777460,0.402594393747554,2037693962045243,45140823.6748649
"1981","S.O.B.",14867086,NA,1981-07-01,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","The Fox and the Hound",39900000,NA,1981-07-10,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Escape from New York",25244626,NA,1981-07-10,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Arthur",95461682,2719534,1981-07-17,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Endless Love",31184024,4163623,1981-07-17,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Gas",2869425,NA,1981-07-23,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Tarzan, the Ape Man",36565280,NA,1981-07-24,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Eye of the Needle",17583634,NA,1981-07-24,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Blow Out",1.2e+07,NA,1981-07-24,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Wolfen",10626725,3037911,1981-07-24,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Under the Rainbow",18826490,2297493,1981-07-31,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Victory",10853418,NA,1981-07-31,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","The Night the Lights Went Out in Georgia",14923752,NA,1981-08-07,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Student Bodies",5165432,1582148,1981-08-07,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Deadly Blessing",8279042,NA,1981-08-14,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Prince of the City",8124257,64713,1981-08-19,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","An American Werewolf in London",30565292,3786512,1981-08-21,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","First Monday in October",12480249,NA,1981-08-21,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Honky Tonk Freeway",2004742,939423,1981-08-21,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Private Lessons",26279000,1056158,1981-08-28,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Body Heat",24058838,564593,1981-08-28,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Gallipoli",5732587,NA,1981-08-28,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Night School",1169875,NA,1981-09-11,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","The French Lieutenant's Woman",26890068,NA,1981-09-18,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Mommie Dearest",19032261,NA,1981-09-18,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Continental Divide",15578237,3218347,1981-09-18,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Raggedy Man",1976198,287081,1981-09-18,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Only When I Laugh",25524778,NA,1981-09-23,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Chariots of Fire",58972904,68907,1981-09-25,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","True Confessions",12850276,NA,1981-09-25,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Carbon Copy",9566593,NA,1981-09-25,"3",625156771,20166347.4516129,14923752,0.275255980985816,360387901584155,18983885.3131848
"1981","Paternity",18838812,NA,1981-10-02,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Zoot Suit",3256082,63356,1981-10-02,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","The Watcher in the Woods",5e+06,NA,1981-10-07,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Rich and Famous",14492125,NA,1981-10-09,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","All the Marbles",6468195,NA,1981-10-16,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Silence of the North",1622898,344837,1981-10-23,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Halloween II",25533818,7446508,1981-10-30,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Time Bandits",42365581,6507356,1981-11-06,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","The Pursuit of D.B. Cooper",3702028,1214767,1981-11-13,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Absence of Malice",40716963,97667,1981-11-20,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Ragtime",11099118,151351,1981-11-20,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Whose Life Is It, Anyway?",8206145,1348576,1981-12-02,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","On Golden Pond",119285432,89213,1981-12-04,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Reds",40382659,2325029,1981-12-04,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Taps",35856053,93005,1981-12-09,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Rollover",10851261,2260689,1981-12-11,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Pennies From Heaven",9171289,520000,1981-12-11,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Buddy Buddy",7258543,189000,1981-12-11,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Ghost Story",23371905,2105729,1981-12-16,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Sharky's Machine",35610100,3022041,1981-12-18,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Neighbors (1981)",29916207,6481386,1981-12-18,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Cinderella (1981 re-issue)",28040000,1300000,1981-12-18,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Heartbeeps",2154696,407464,1981-12-18,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1981","Modern Problems",26154211,NA,1981-12-25,"4",549354121,22889755.0416667,16665468.5,0.241880140308767,607110905087601,24639620.6360325
"1982","Vice Squad",13253583,1717205,1982-01-22,"1",369147213,16779418.7727273,11146794.5,0.13077138338554,454604392624032,21321453.811221
"1982","The Seduction",11378339,1503543,1982-01-22,"1",369147213,16779418.7727273,11146794.5,0.13077138338554,454604392624032,21321453.811221
"1982","Shoot the Moon",9217530,1870000,1982-01-22,"1",369147213,16779418.7727273,11146794.5,0.13077138338554,454604392624032,21321453.811221
"1982","The Border",6118683,516014,1982-01-29,"1",369147213,16779418.7727273,11146794.5,0.13077138338554,454604392624032,21321453.811221
"1982","Venom",5229643,1672747,1982-01-29,"1",369147213,16779418.7727273,11146794.5,0.13077138338554,454604392624032,21321453.811221
"1982","Night Crossing",8e+06,1547912,1982-02-05,"1",369147213,16779418.7727273,11146794.5,0.13077138338554,454604392624032,21321453.811221
