"year","movies_name","total_gross","opening_week","opening_date"
"2010","Jackass 3-D","117,229,692 ","50,353,641 ","10-15"
"2010","Red","90,380,162 ","21,761,408 ","10-15"
"2010","Hereafter","32,746,941 ","220,322 ","10-15"
"2010","Paranormal Activity 2","84,752,907 ","40,678,424 ","10-22"
"2010","Saw 3D","45,710,178 ","22,530,123 ","10-29"
"2010","Megamind","148,415,853 ","46,016,833 ","11-05"
"2010","Due Date","100,539,043 ","32,689,406 ","11-05"
"2010","For Colored Girls","37,729,698 ","19,497,324 ","11-05"
"2010","Morning Glory","31,011,732 ","9,203,266 ","11-10"
"2010","Unstoppable","81,562,942 ","22,688,457 ","11-12"
"2010","Harry Potter and the Deathly Hallows Part 1","295,983,305 ","125,017,372 ","11-19"
"2010","Tangled","200,821,936 ","48,767,052 ","11-24"
"2010","Burlesque","39,440,655 ","11,947,744 ","11-24"
"2010","Love and Other Drugs","32,367,005 ","9,739,161 ","11-24"
"2010","The King's Speech","135,453,143 ","355,450 ","11-26"
"2010","Black Swan","106,954,678 ","1,443,809 ","12-03"
"2010","The Chronicles of Narnia: The Voyage of the Dawn Treader","104,386,950 ","24,005,069 ","12-10"
"2010","The Fighter","93,617,009 ","300,010 ","12-10"
"2010","The Tourist","67,631,157 ","16,472,458 ","12-10"
"2010","Tron Legacy","172,062,763 ","44,026,211 ","12-17"
"2010","Yogi Bear","100,246,011 ","16,411,322 ","12-17"
"2010","How Do You Know","30,212,620 ","7,484,696 ","12-17"
"2010","True Grit","171,243,005 ","24,830,443 ","12-22"
"2010","Little Fockers","148,438,600 ","30,833,665 ","12-22"
"2010","Gulliver's Travels","42,779,261 ","6,307,691 ","12-25"
