"year","movies_name","total_gross","opening_week","opening_date"
"2014","If I Stay","50,474,843 ","15,679,190 ","08-22"
"2014","When the Game Stands Tall","30,127,963 ","8,381,509 ","08-22"
"2014","No Good Deed (2014)","52,543,632 ","24,250,283 ","09-12"
"2014","Dolphin Tale 2","42,024,533 ","15,873,397 ","09-12"
"2014","The Maze Runner","102,427,862 ","32,512,804 ","09-19"
"2014","This is Where I Leave You","34,296,320 ","11,558,149 ","09-19"
"2014","A Walk Among the Tombstones","26,307,600 ","12,758,780 ","09-19"
"2014","The Equalizer","101,530,738 ","34,137,828 ","09-26"
"2014","The Boxtrolls","50,837,305 ","17,275,239 ","09-26"
"2014","Gone Girl","167,767,189 ","37,513,109 ","10-03"
"2014","Annabelle","84,273,813 ","37,134,255 ","10-03"
"2014","Alexander and the Terrible, Horrible, No Good, Very Bad Day","66,954,149 ","18,360,230 ","10-10"
"2014","Dracula Untold","56,280,355 ","23,514,615 ","10-10"
"2014","The Judge","47,119,388 ","13,116,226 ","10-10"
"2014","St. Vincent","44,137,712 ","109,878 ","10-10"
"2014","Fury (2014)","85,817,906 ","23,702,421 ","10-17"
"2014","The Book of Life (2014)","50,151,543 ","17,005,218 ","10-17"
"2014","Birdman","42,340,598 ","424,397 ","10-17"
"2014","The Best of Me","26,766,213 ","10,003,827 ","10-17"
"2014","Ouija","50,856,010 ","19,875,995 ","10-24"
"2014","John Wick","43,037,835 ","14,415,922 ","10-24"
"2014","Nightcrawler","32,381,217 ","10,441,000 ","10-31"
"2014","Interstellar","188,020,017 ","47,510,360 ","11-05"
"2014","Big Hero 6","222,527,828 ","56,215,889 ","11-07"
"2014","The Theory of Everything","35,893,537 ","208,763 ","11-07"
"2014","Dumb and Dumber To","86,208,010 ","36,111,775 ","11-14"
"2014","The Hunger Games: Mockingjay - Part 1","337,135,885 ","121,897,634 ","11-21"
"2014","Penguins of Madagascar","83,350,911 ","25,447,444 ","11-26"
"2014","Horrible Bosses 2","54,445,357 ","15,457,418 ","11-26"
"2014","The Imitation Game","91,125,683 ","479,352 ","11-28"
"2014","Wild (2014)","37,880,356 ","606,810 ","12-03"
"2014","Exodus: Gods and Kings","65,014,513 ","24,115,934 ","12-12"
"2014","The Hobbit: The Battle of the Five Armies","255,119,788 ","54,724,334 ","12-17"
"2014","Night at the Museum: Secret of the Tomb","113,746,621 ","17,100,520 ","12-19"
"2014","Annie (2014)","85,911,262 ","15,861,939 ","12-19"
"2014","American Sniper","350,126,372 ","633,456 ","12-25"
"2014","Into the Woods","128,002,372 ","31,051,923 ","12-25"
"2014","Unbroken","115,637,895 ","30,621,445 ","12-25"
"2014","Selma","52,076,908 ","571,450 ","12-25"
"2014","The Gambler","33,680,992 ","9,129,999 ","12-25"
