"year","movies_name","total_gross","opening_week","opening_date"
"2005","White Noise","56,386,759 ","24,113,565 ","01-07"
"2005","Coach Carter","67,264,877 ","24,182,961 ","01-14"
"2005","Racing Stripes","49,772,522 ","13,920,052 ","01-14"
"2005","Are We There Yet?","82,674,398 ","18,575,214 ","01-21"
"2005","Hide and Seek","51,100,486 ","21,959,233 ","01-28"
"2005","Boogeyman","46,752,382 ","19,020,655 ","02-04"
"2005","The Wedding Date","31,726,995 ","11,129,580 ","02-04"
"2005","Hitch","179,495,555 ","43,142,214 ","02-11"
"2005","Constantine","75,976,178 ","29,769,098 ","02-18"
"2005","Because of Winn-Dixie","32,647,042 ","10,208,431 ","02-18"
"2005","Tyler Perry's Diary of a Mad Black Woman","50,633,099 ","21,905,089 ","02-25"
"2005","The Pacifier","113,086,868 ","30,552,694 ","03-04"
"2005","Be Cool","56,046,979 ","23,450,212 ","03-04"
"2005","Robots","128,200,012 ","36,045,301 ","03-11"
"2005","Hostage","34,639,939 ","10,214,734 ","03-11"
"2005","The Ring Two","76,231,249 ","35,065,237 ","03-18"
"2005","Miss Congeniality 2: Armed and Fabulous","48,478,006 ","14,043,215 ","03-24"
"2005","Guess Who","68,915,888 ","20,671,446 ","03-25"
"2005","Beauty Shop","36,351,350 ","12,801,465 ","03-30"
"2005","Sin City","74,103,820 ","29,120,273 ","04-01"
"2005","Sahara","68,671,925 ","18,068,372 ","04-08"
"2005","Fever Pitch","42,071,069 ","12,400,125 ","04-08"
"2005","The Amityville Horror (2005)","65,233,369 ","23,507,007 ","04-15"
"2005","The Interpreter","72,708,161 ","22,822,455 ","04-22"
"2005","The Hitchhiker's Guide to the Galaxy","51,085,416 ","21,103,203 ","04-29"
"2005","XXX: State of the Union","26,873,932 ","12,712,272 ","04-29"
"2005","Crash","54,580,300 ","9,107,071 ","05-06"
"2005","Kingdom of Heaven","47,398,413 ","19,635,996 ","05-06"
"2005","House of Wax","32,064,800 ","12,077,236 ","05-06"
"2005","Monster-in-Law","82,931,301 ","23,105,133 ","05-13"
"2005","Kicking and Screaming","52,842,724 ","20,159,925 ","05-13"
"2005","Star Wars: Episode III - Revenge of the Sith","380,270,577 ","108,435,841 ","05-19"
"2005","Madagascar","193,595,521 ","47,224,594 ","05-27"
"2005","The Longest Yard","158,119,460 ","47,606,480 ","05-27"
"2005","The Sisterhood of the Traveling Pants","39,053,061 ","9,833,340 ","06-01"
"2005","Cinderella Man","61,649,911 ","18,320,205 ","06-03"
"2005","Mr. & Mrs. Smith","186,336,279 ","50,342,878 ","06-10"
"2005","The Adventures of Sharkboy and Lavagirl in 3D","39,177,684 ","12,582,088 ","06-10"
"2005","Batman Begins","205,343,774 ","48,745,440 ","06-15"
"2005","Herbie: Fully Loaded","66,023,816 ","12,709,221 ","06-22"
"2005","March of the Penguins","77,437,223 ","137,492 ","06-24"
"2005","Bewitched","63,313,159 ","20,131,130 ","06-24"
"2005","War of the Worlds","234,280,354 ","64,878,725 ","06-29"
"2005","Fantastic Four (2005)","154,696,080 ","56,061,504 ","07-08"
"2005","Wedding Crashers","209,255,921 ","33,900,720 ","07-15"
"2005","Charlie and the Chocolate Factory","206,459,076 ","56,178,450 ","07-15"
"2005","The Island","35,818,913 ","12,409,070 ","07-22"
"2005","Bad News Bears","32,868,349 ","11,382,472 ","07-22"
"2005","Sky High","63,946,815 ","14,631,784 ","07-29"
"2005","Must Love Dogs","43,894,863 ","12,855,321 ","07-29"
"2005","Stealth","32,116,746 ","13,251,545 ","07-29"
"2005","The Dukes of Hazzard","80,270,227 ","30,675,314 ","08-05"
"2005","Four Brothers","74,494,381 ","21,176,925 ","08-12"
"2005","The Skeleton Key","47,907,715 ","16,057,945 ","08-12"
"2005","The 40-Year-Old Virgin","109,449,237 ","21,422,815 ","08-19"
"2005","Red Eye","57,891,803 ","16,167,662 ","08-19"
"2005","The Brothers Grimm","37,916,267 ","15,092,079 ","08-26"
"2005","The Constant Gardener","33,579,797 ","8,673,803 ","08-31"
"2005","Transporter 2","43,095,856 ","16,540,720 ","09-02"
"2005","The Exorcism of Emily Rose","75,072,454 ","30,054,300 ","09-09"
"2005","Tim Burton's Corpse Bride","53,359,111 ","388,166 ","09-16"
"2005","Just Like Heaven","48,318,130 ","16,408,718 ","09-16"
"2005","Flightplan","89,707,299 ","24,629,938 ","09-23"
"2005","Magnificent Desolation (IMAX)","34,137,524 ","479,587 ","09-23"
"2005","A History of Violence","31,504,633 ","515,992 ","09-23"
"2005","Capote","28,750,530 ","324,857 ","09-30"
"2005","Serenity","25,514,517 ","10,086,680 ","09-30"
"2005","Wallace and Gromit: The Curse of the Were-Rabbit","56,110,897 ","16,025,987 ","10-05"
"2005","In Her Shoes","32,880,591 ","10,017,575 ","10-07"
"2005","Good Night, and Good Luck.","31,558,003 ","421,446 ","10-07"
"2005","The Fog (2005)","29,550,869 ","11,752,917 ","10-14"
"2005","Elizabethtown","26,850,426 ","10,618,711 ","10-14"
"2005","Dreamer: Inspired by a True Story","32,751,093 ","9,178,233 ","10-21"
"2005","Doom","28,212,337 ","15,488,870 ","10-21"
"2005","Saw II","87,039,965 ","31,725,652 ","10-28"
"2005","The Legend of Zorro","46,464,023 ","16,328,506 ","10-28"
"2005","Chicken Little","135,386,665 ","40,049,778 ","11-04"
"2005","Jarhead","62,658,220 ","27,726,210 ","11-04"
"2005","Get Rich or Die Tryin'","30,985,352 ","12,020,807 ","11-09"
"2005","Pride and Prejudice","38,405,088 ","2,865,017 ","11-11"
"2005","Derailed","36,024,076 ","12,211,986 ","11-11"
"2005","Zathura","29,258,869 ","13,427,872 ","11-11"
"2005","Harry Potter and the Goblet of Fire","290,013,036 ","102,685,961 ","11-18"
"2005","Walk the Line","119,519,402 ","22,347,341 ","11-18"
"2005","Yours, Mine and Ours","53,412,862 ","17,461,108 ","11-23"
"2005","Syriana","50,824,620 ","374,502 ","11-23"
"2005","Just Friends","32,619,671 ","9,191,331 ","11-23"
"2005","Rent","29,077,547 ","10,016,021 ","11-23"
"2005","Aeon Flux","25,874,337 ","12,661,112 ","12-02"
"2005","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","291,710,957 ","65,556,312 ","12-09"
"2005","Brokeback Mountain","83,043,761 ","547,425 ","12-09"
"2005","Memoirs of a Geisha","57,490,508 ","682,504 ","12-09"
"2005","King Kong","218,080,025 ","50,130,145 ","12-14"
"2005","The Family Stone","60,062,868 ","12,521,027 ","12-16"
"2005","Hoodwinked","51,386,611 ","12,401,900 ","12-16"
"2005","Fun with Dick and Jane","110,332,737 ","14,383,515 ","12-21"
"2005","Cheaper by the Dozen 2","82,571,173 ","9,309,387 ","12-21"
"2005","Munich","47,403,685 ","4,152,260 ","12-23"
"2005","The Ringer","35,428,675 ","5,158,795 ","12-23"
"2005","Rumor Has It","43,000,262 ","3,473,155 ","12-25"
