"year","movies_name","total_gross","opening_week","opening_date"
"1995","Batman Forever","184,031,112 ","52,784,433 ","06-16"
"1995","Pocahontas","141,579,773 ","2,689,714 ","06-16"
"1995","Il Postino","21,848,932 ","95,310 ","06-16"
"1995","Apollo 13","172,071,312 ","25,353,380 ","06-30"
"1995","Mighty Morphin' Power Rangers","38,187,431 ","13,104,788 ","06-30"
"1995","Judge Dredd","34,693,481 ","12,291,536 ","06-30"
"1995","Species","60,074,103 ","17,161,943 ","07-07"
"1995","First Knight","37,600,435 ","10,856,442 ","07-07"
"1995","Nine Months","69,684,532 ","12,522,240 ","07-14"
"1995","Under Siege 2: Dark Territory","50,024,083 ","12,624,402 ","07-14"
"1995","The Indian in the Cupboard","35,656,131 ","7,716,278 ","07-14"
"1995","Clueless","56,631,572 ","10,612,443 ","07-21"
"1995","Free Willy 2: The Adventure Home","30,077,111 ","7,039,608 ","07-21"
"1995","Waterworld","88,246,220 ","21,171,780 ","07-28"
"1995","The Net","50,727,965 ","10,037,745 ","07-28"
"1995","Operation Dumbo Drop","24,670,346 ","6,392,155 ","07-28"
"1995","Babe","63,658,910 ","8,742,545 ","08-04"
"1995","Something to Talk About","50,865,589 ","11,115,697 ","08-04"
"1995","Virtuosity","24,047,675 ","8,309,869 ","08-04"
"1995","Dangerous Minds","84,919,401 ","14,931,503 ","08-11"
"1995","A Walk in the Clouds","50,008,143 ","9,526,010 ","08-11"
"1995","Mortal Kombat","70,454,098 ","23,283,887 ","08-18"
"1995","The Usual Suspects","23,341,568 ","645,363 ","08-18"
"1995","Desperado","25,405,445 ","7,910,446 ","08-25"
"1995","The Prophecy","16,115,878 ","7,510,332 ","09-01"
"1995","To Wong Foo, Thanks for Everything, Julie Newmar","36,474,193 ","9,019,180 ","09-08"
"1995","Seven","100,125,643 ","13,949,807 ","09-22"
"1995","Showgirls","20,350,754 ","8,112,627 ","09-22"
"1995","To Die For","21,284,514 ","386,510 ","09-29"
"1995","The Big Green","17,736,619 ","4,688,285 ","09-29"
"1995","Devil in a Blue Dress","16,140,822 ","5,422,385 ","09-29"
"1995","Halloween: The Curse of Michael Myers","15,116,634 ","7,308,529 ","09-29"
"1995","Assassins","30,303,072 ","9,378,637 ","10-06"
"1995","Dead Presidents","24,147,179 ","7,943,778 ","10-06"
"1995","How to Make an American Quilt","23,600,020 ","5,790,445 ","10-06"
"1995","Get Shorty","72,101,622 ","12,700,007 ","10-20"
"1995","Now and Then","27,112,329 ","7,440,173 ","10-20"
"1995","Across the Sea of Time (IMAX)","16,015,639 ","11,761 ","10-20"
"1995","Copycat","32,051,917 ","5,170,522 ","10-27"
"1995","Leaving Las Vegas","32,029,928 ","70,864 ","10-27"
"1995","Powder","30,862,156 ","7,146,973 ","10-27"
"1995","Vampire in Brooklyn","19,751,736 ","7,045,379 ","10-27"
"1995","Home for the Holidays","17,519,169 ","4,007,717 ","11-03"
"1995","Ace Ventura: When Nature Calls","108,385,533 ","37,804,076 ","11-10"
"1995","GoldenEye","106,429,941 ","26,205,007 ","11-17"
"1995","The American President","60,079,496 ","10,014,558 ","11-17"
"1995","It Takes Two","19,474,589 ","5,564,147 ","11-17"
"1995","Toy Story","191,796,233 ","29,140,617 ","11-22"
"1995","Casino","42,512,375 ","9,946,480 ","11-22"
"1995","Money Train","35,431,113 ","10,608,297 ","11-22"
"1995","Father of the Bride Part II","76,594,107 ","11,134,978 ","12-08"
"1995","Jumanji","100,475,249 ","11,084,370 ","12-15"
"1995","Heat","67,436,818 ","8,445,656 ","12-15"
"1995","Sabrina","53,672,080 ","5,563,259 ","12-15"
"1995","Sense and Sensibility","43,182,776 ","721,341 ","12-15"
"1995","Grumpier Old Men","71,518,503 ","7,797,185 ","12-22"
"1995","Waiting to Exhale","67,052,156 ","14,126,927 ","12-22"
"1995","Tom and Huck","23,920,048 ","3,210,458 ","12-22"
"1995","Sudden Death","20,350,171 ","4,782,445 ","12-22"
"1995","Nixon","13,681,765 ","2,206,506 ","12-22"
"1995","Mr. Holland's Opus","82,569,971 ","14,466 ","12-29"
"1995","12 Monkeys","57,141,459 ","184,776 ","12-29"
"1995","Dead Man Walking","39,363,635 ","118,266 ","12-29"
