"year","movies_name","total_gross","opening_week","opening_date"
"1980","Wholly Moses","14,155,617 ","3,625,280 ","06-13"
"1980","Roadie","4,226,370 ","1,002,263 ","06-13"
"1980","The Blue Lagoon","58,853,106 ","N/A","06-20"
"1980","The Blues Brothers","57,229,890 ","4,858,152 ","06-20"
"1980","Brubaker","37,121,708 ","2,748,079 ","06-20"
"1980","Rough Cut","16,656,125 ","N/A","06-20"
"1980","Dressed to Kill","31,899,000 ","N/A","06-23"
"1980","Herbie Goes Bananas","17,000,000 ","N/A","06-25"
"1980","Airplane!","83,453,539 ","N/A","06-27"
"1980","The Stunt Man","7,063,886 ","N/A","06-27"
"1980","My Bodyguard","22,482,952 ","178,641 ","07-11"
"1980","Oh, Heavenly Dog!","6,216,067 ","323,320 ","07-11"
"1980","Cheech & Chong's Next Movie","41,675,194 ","5,262,963 ","07-18"
"1980","Honeysuckle Rose","17,815,212 ","2,189,966 ","07-18"
"1980","Used Cars","11,715,321 ","N/A","07-18"
"1980","The Big Red One","7,206,220 ","N/A","07-18"
"1980","Caddyshack","39,846,344 ","3,142,689 ","07-25"
"1980","The Last Flight of Noah's Ark","11,000,000 ","N/A","07-27"
"1980","The Final Countdown","16,647,800 ","N/A","08-01"
"1980","The Hunter","16,274,150 ","N/A","08-01"
"1980","Xanadu","22,762,571 ","1,471,595 ","08-08"
"1980","The Fiendish Plot of Dr. Fu Manchu","10,697,276 ","2,399,109 ","08-08"
"1980","The Octagon","18,971,000 ","N/A","08-14"
"1980","Smokey and the Bandit II","66,132,626 ","10,883,835 ","08-15"
"1980","Prom Night","14,796,236 ","N/A","08-15"
"1980","The Big Brawl","8,527,743 ","1,108,025 ","08-29"
"1980","He Knows You're Alone","4,875,436 ","748,824 ","08-29"
"1980","Ordinary People","54,766,923 ","170,335 ","09-19"
"1980","Stardust Memories","10,389,003 ","326,779 ","09-26"
"1980","Divine Madness","5,318,098 ","769,787 ","09-26"
"1980","In God We Trust","5,215,015 ","2,008,150 ","09-26"
"1980","Resurrection","3,910,019 ","308,068 ","09-26"
"1980","Gloria","4,059,673 ","33,767 ","10-01"
"1980","The Elephant Man","26,010,864 ","N/A","10-03"
"1980","Oh, God! Book II","14,504,277 ","3,439,846 ","10-03"
"1980","Somewhere in Time","9,709,597 ","1,203,011 ","10-03"
"1980","Coast to Coast","4,495,445 ","N/A","10-03"
"1980","Song of the South (Re-issue) (1980)","19,800,000 ","N/A","10-08"
"1980","Private Benjamin","69,847,348 ","4,739,769 ","10-10"
"1980","Kagemusha","4,000,000 ","N/A","10-10"
"1980","Motel Hell","6,342,668 ","1,924,776 ","10-24"
"1980","Melvin and Howard","4,309,490 ","N/A","10-24"
"1980","Loving Couples","2,806,659 ","1,010,181 ","10-24"
"1980","The Awakening","8,415,112 ","2,728,520 ","10-31"
"1980","Raging Bull","23,334,953 ","128,590 ","11-14"
"1980","Close Encounters of the Third Kind (Special Edition)","15,693,175 ","N/A","11-14"
"1980","The Idolmaker","2,625,716 ","318,403 ","11-14"
"1980","Heaven's Gate","3,484,331 ","N/A","11-19"
"1980","The Competition","14,287,755 ","76,163 ","12-03"
"1980","Flash Gordon","27,107,960 ","3,934,030 ","12-05"
"1980","Stir Crazy","101,300,000 ","8,691,886 ","12-12"
"1980","Popeye","49,823,037 ","6,310,520 ","12-12"
"1980","Tess","20,093,330 ","N/A","12-12"
"1980","Tribute","9,000,000 ","N/A","12-14"
"1980","Any Which Way You Can","70,687,344 ","8,024,663 ","12-17"
"1980","9 to 5","103,290,500 ","3,966,832 ","12-19"
"1980","Seems Like Old Times","43,995,918 ","N/A","12-19"
"1980","The Jazz Singer","27,118,000 ","N/A","12-19"
"1980","The Aristocats (Re-issue) (1980)","18,000,000 ","N/A","12-19"
"1980","The Mirror Crack'd","11,000,000 ","N/A","12-19"
"1980","The Formula","8,894,289 ","842,985 ","12-19"
"1980","Altered States","19,853,892 ","174,650 ","12-25"
"1980","First Family","15,198,912 ","3,635,564 ","12-25"
