"year","movies_name","total_gross","opening_week","opening_date"
"2007","Fred Claus","72,006,777 ","18,515,473 ","11-09"
"2007","Beowulf","82,280,579 ","27,515,871 ","11-16"
"2007","Mr. Magorium's Wonder Emporium","32,061,555 ","9,630,085 ","11-16"
"2007","Enchanted","127,807,262 ","34,440,317 ","11-21"
"2007","This Christmas","49,121,934 ","17,958,183 ","11-21"
"2007","Hitman","39,687,694 ","13,180,769 ","11-21"
"2007","August Rush","31,664,162 ","9,421,369 ","11-21"
"2007","The Mist","25,594,957 ","8,931,973 ","11-21"
"2007","Juno","143,495,265 ","413,869 ","12-05"
"2007","The Golden Compass","70,107,728 ","25,783,232 ","12-07"
"2007","Atonement","50,927,067 ","784,145 ","12-07"
"2007","I Am Legend","256,393,010 ","77,211,321 ","12-14"
"2007","Alvin and the Chipmunks","217,326,974 ","44,307,417 ","12-14"
"2007","National Treasure: Book of Secrets","219,964,115 ","44,783,772 ","12-21"
"2007","Charlie Wilson's War","66,661,095 ","9,656,250 ","12-21"
"2007","P.S. I Love You","53,695,808 ","6,481,221 ","12-21"
"2007","Sweeney Todd: The Demon Barber of Fleet Street","52,898,073 ","9,300,805 ","12-21"
"2007","The Bucket List","93,466,502 ","335,837 ","12-25"
"2007","Aliens Vs. Predator - Requiem","41,797,066 ","10,059,425 ","12-25"
"2007","The Water Horse: Legend of the Deep","40,946,255 ","9,186,054 ","12-25"
"2007","The Great Debaters","30,236,407 ","6,005,180 ","12-25"
"2007","There Will Be Blood","40,222,514 ","190,739 ","12-26"
