"year","movies_name","total_gross","opening_week","opening_date"
"2015","Pan","35,088,320 ","15,315,435 ","10-09"
"2015","Goosebumps","80,080,379 ","23,618,556 ","10-16"
"2015","Bridge of Spies","72,313,754 ","15,371,203 ","10-16"
"2015","Crimson Peak","31,090,320 ","13,143,310 ","10-16"
"2015","The Last Witch Hunter","27,367,660 ","10,812,861 ","10-23"
"2015","Brooklyn","38,322,743 ","187,281 ","11-04"
"2015","Spectre","200,074,609 ","70,403,148 ","11-06"
"2015","The Peanuts Movie","130,178,411 ","44,213,073 ","11-06"
"2015","Spotlight","45,055,776 ","295,009 ","11-06"
"2015","Love the Coopers","26,302,731 ","8,317,545 ","11-13"
"2015","The Hunger Games: Mockingjay - Part 2","281,723,902 ","102,665,981 ","11-20"
"2015","The Night Before","43,047,372 ","9,880,536 ","11-20"
"2015","The Good Dinosaur","123,087,120 ","39,155,217 ","11-25"
"2015","Creed","109,767,581 ","29,632,823 ","11-25"
"2015","Krampus","42,725,475 ","16,293,325 ","12-04"
"2015","The Big Short","70,259,870 ","705,527 ","12-11"
"2015","In the Heart of the Sea","25,020,758 ","11,053,366 ","12-11"
"2015","Star Wars: The Force Awakens","936,662,225 ","247,966,675 ","12-18"
"2015","Sisters","87,044,645 ","13,922,855 ","12-18"
"2015","Alvin and the Chipmunks: The Road Chip","85,886,987 ","14,287,159 ","12-18"
"2015","The Revenant","183,637,894 ","474,560 ","12-25"
"2015","Daddy's Home","150,357,137 ","38,740,203 ","12-25"
"2015","Joy","56,451,232 ","17,015,168 ","12-25"
"2015","The Hateful Eight","54,117,416 ","4,610,676 ","12-25"
"2015","Concussion (2015)","34,542,474 ","10,513,749 ","12-25"
"2015","Point Break (2015)","28,782,481 ","9,800,252 ","12-25"
